Experiment,i,Mass,Coupling,Signal_Strength
TPC2,16,3.419952e-01,1.668101e-07,9.274908
TPC2,11,1.801648e-02,1.668101e-07,0.027952
TPC2,14,1.053610e-01,1.668101e-07,4.528461
TPC2,10,1.000000e-02,1.668101e-07,0.003608
TPC2,38,1.110095e+00,4.641589e-07,0.175345
TPC2,0,1.000000e-02,1.000000e-07,0.000466
TPC2,12,3.245936e-02,1.668101e-07,0.228251
TPC2,2,3.245936e-02,1.000000e-07,0.028842
TPC2,26,3.419952e-01,2.782559e-07,67.689475
TPC2,13,5.848035e-02,1.668101e-07,1.258773
TPC2,30,1.000000e-02,4.641589e-07,0.216287
TPC2,31,1.801648e-02,4.641589e-07,1.667904
TPC2,22,3.245936e-02,2.782559e-07,1.744106
TPC2,27,6.161550e-01,2.782559e-07,2.633390
TPC2,3,5.848035e-02,1.000000e-07,0.141136
TPC2,48,1.110095e+00,7.742637e-07,0.398236
TPC2,36,3.419952e-01,4.641589e-07,94.595958
TPC2,39,2.000000e+00,4.641589e-07,0.001513
TPC2,24,1.053610e-01,2.782559e-07,20.391146
TPC2,37,6.161550e-01,4.641589e-07,2.145107
TPC2,5,1.898235e-01,1.000000e-07,1.738037
TPC2,23,5.848035e-02,2.782559e-07,9.064777
TPC2,20,1.000000e-02,2.782559e-07,0.027935
TPC2,33,5.848035e-02,4.641589e-07,63.837472
TPC2,34,1.053610e-01,4.641589e-07,173.771582
TPC2,46,3.419952e-01,7.742637e-07,125.634524
TPC2,32,3.245936e-02,4.641589e-07,12.581958
TPC2,47,6.161550e-01,7.742637e-07,4.840451
TPC2,35,1.898235e-01,4.641589e-07,259.445517
TPC2,49,2.000000e+00,7.742637e-07,0.005590
TPC2,50,1.000000e-02,1.291550e-06,13.024961
TPC2,4,1.053610e-01,1.000000e-07,0.482326
TPC2,41,1.801648e-02,7.742637e-07,13.235437
TPC2,45,1.898235e-01,7.742637e-07,742.353703
TPC2,44,1.053610e-01,7.742637e-07,1492.980971
TPC2,42,3.245936e-02,7.742637e-07,95.011266
TPC2,59,2.000000e+00,1.291550e-06,0.012264
TPC2,56,3.419952e-01,1.291550e-06,110.440840
TPC2,57,6.161550e-01,1.291550e-06,8.145207
TPC2,6,3.419952e-01,1.000000e-07,1.297741
TPC2,54,1.053610e-01,1.291550e-06,7071.800424
TPC2,40,1.000000e-02,7.742637e-07,1.674567
TPC2,43,5.848035e-02,7.742637e-07,526.702930
